0.002,0.8797117886450063,0.877052436440678,0.8754519221201367,0
0.004,0.8729300213675214,0.8724916112902165,0.8729078294038342,0
0.006,0.869446479717578,0.8638140027820097,0.8628997514498757,0
0.008,0.8700793940803242,0.8635429783285837,0.8623640222870788,0
0.01,0.8687599575146043,0.8562635892289681,0.8553560081602622,0
0.012,0.8682252922422954,0.849682903791661,0.8492864131718344,0
0.014,0.8677406523468576,0.8460885796707959,0.8464223977222656,0
0.016,0.8665827147401909,0.8437180796731358,0.8453145712246355,0
0.018000000000000002,0.8659970926390907,0.8440266993597603,0.8466161839111684,0
0.020000000000000004,0.8674142480211082,0.8480875059446973,0.8503099488499712,0
0.022,0.870448271329039,0.8473827328348063,0.8493457183537867,0
0.024,0.8697683600947618,0.8463239546830879,0.8495305243890038,0
0.026000000000000002,0.8699053378911386,0.845127017639447,0.8493745126623047,0
0.028000000000000004,0.8732957524908233,0.8473539308657082,0.8505824979680303,0
0.03,0.8727141875756486,0.8464958425250297,0.8493317543562849,0
0.032,0.8752609603340292,0.8461407742242464,0.8488565136371337,0
0.034,0.8759090760851841,0.8465457509680049,0.8497426868905742,0
0.036000000000000004,0.878663807109898,0.8476852636934035,0.850730124391563,0
0.038000000000000006,0.8798600311041991,0.8474140265366911,0.8501753912574204,0
0.04,0.8792896723808289,0.8468651559800833,0.8490865498260899,0
0.042,0.8733754658888349,0.8322152245345017,0.8338057025781117,0
0.044000000000000004,0.8728687196110211,0.8321927183137148,0.8333219435522449,0
0.046,0.87450650443337,0.8311092862519674,0.8337428337428338,0
0.048,0.8737675771779537,0.8303901437371664,0.832331648681874,0
0.05,0.8756129032258064,0.8295987136943656,0.8315519890729042,0
0.052000000000000005,0.8756129032258064,0.8295987136943656,0.8315519890729042,0
0.054000000000000006,0.8746491143161359,0.827945205479452,0.829899900925831,0
0.056,0.8746491143161359,0.827945205479452,0.829899900925831,0
0.058,0.8736692689850958,0.8276003696478078,0.829129929601531,0
0.060000000000000005,0.8736692689850958,0.8276003696478078,0.829129929601531,0
0.062,0.8748953705492242,0.8291366291981277,0.831549526211739,0
0.064,0.8727284464671896,0.828871337231169,0.8313786990317742,0
0.066,0.8727284464671896,0.828871337231169,0.8313786990317742,0
0.068,0.8720780059408498,0.8290981223708062,0.8318614246257715,0
0.07,0.8722518159806295,0.8278553820870994,0.8308974183854665,0
0.07200000000000001,0.8719207051302748,0.8291015958719202,0.8314238952536824,0
0.07400000000000001,0.8749758826934207,0.830322448701343,0.8325622533678051,0
0.076,0.8750963762528913,0.8287021233017,0.8315861130020422,0
0.078,0.8757168946845664,0.8285879905888771,0.8304121430759283,0
0.002,0.8758196039274422,0.8591973244147157,0.8561561158798283,1
0.004,0.8687589634126005,0.8412445288908492,0.8386065183370756,1
0.006,0.8639834606022209,0.8301291936534047,0.8276596475559067,1
0.008,0.8576860220791782,0.8145214521452145,0.813197510690818,1
0.01,0.8551531105261404,0.8051719897403464,0.8049474682877121,1
0.012,0.8571523442688272,0.7857450164921841,0.7864154187862721,1
0.014,0.8571996027805362,0.8290382117711396,0.8318451366641674,1
0.016,0.8567752152825894,0.8314392650561415,0.8341364099083814,1
0.018000000000000002,0.8549628406275805,0.8342930695752321,0.8368305457002873,1
0.020000000000000004,0.8582958758489452,0.8399394856278366,0.8404287490339706,1
0.022,0.8554363164976535,0.8389331718965459,0.8392130485959307,1
0.024,0.8611698837928453,0.8416404629691577,0.8420735785953177,1
0.026000000000000002,0.8634729375182199,0.8446530829671062,0.8449785293432309,1
0.028000000000000004,0.8674209457499275,0.849382225313856,0.849745049996689,1
0.03,0.872207327971403,0.8452510826804192,0.8453069725923232,1
0.032,0.872207327971403,0.8452510826804192,0.8453069725923232,1
0.034,0.8768513526370874,0.8491854965843405,0.8493825538623226,1
0.036000000000000004,0.8796866609810796,0.8595121635191604,0.8591430608673105,1
0.038000000000000006,0.883367839889579,0.8619810986033609,0.8614937893208582,1
0.04,0.8903309942246787,0.8486098830926417,0.8495829926410466,1
0.042,0.8881908375579262,0.8663379018829256,0.8665172855313701,1
0.044000000000000004,0.9047705753823744,0.8612772525564345,0.8626091422701592,1
0.046,0.9176295413936867,0.8739649832501106,0.8739846392111003,1
0.048,0.9176295413936867,0.8739649832501106,0.8739846392111003,1
0.05,0.9229230995441847,0.8469443994164371,0.8469070159512385,1
0.052000000000000005,0.9229230995441847,0.8469443994164371,0.8469070159512385,1
0.054000000000000006,0.9229230995441847,0.8469443994164371,0.8469070159512385,1
0.056,0.9225337609226515,0.8507231404958677,0.8507602414694774,1
0.058,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.060000000000000005,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.062,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.064,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.066,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.068,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.07,0.9299006902175496,0.8434511028694125,0.8434785437746039,1
0.07200000000000001,0.9295372421028092,0.8147152696119604,0.8147152696119604,1
0.07400000000000001,0.9295372421028092,0.8147152696119604,0.8147152696119604,1
0.076,0.9299006902175496,0.8764656223618797,0.8765941485371342,1
0.078,0.9299006902175496,0.8764656223618797,0.8765941485371342,1
0.002,0.8719762437022455,0.8544758579007454,0.8511369378473976,2
0.004,0.8665422305179654,0.8337660562995354,0.8316621607747853,2
0.006,0.8604465178273909,0.8158205430932703,0.814560105588552,2
0.008,0.8549145085491451,0.8027292230858509,0.8033731553056922,2
0.01,0.8536828797657862,0.791080397534998,0.7924353915609115,2
0.012,0.854770681810634,0.8366793271839392,0.8377261332068568,2
0.014,0.8533262620570785,0.8310583109235116,0.8335257759967398,2
0.016,0.8480255285201436,0.8257137972302958,0.8276309056796861,2
0.018000000000000002,0.8470814923092256,0.8289343731907503,0.8298806000612308,2
0.020000000000000004,0.8486311334479566,0.8283508485528688,0.8293577981651377,2
0.022,0.8519931587948955,0.8296079896732115,0.8312436462216198,2
0.024,0.8562555166890059,0.8326800919043114,0.832860232495269,2
0.026000000000000002,0.8570869096961587,0.8341366409383532,0.8336536840330467,2
0.028000000000000004,0.8632002074688797,0.8376998522101303,0.8376826196473551,2
0.03,0.8646958315870917,0.8407494924618099,0.8411140318770173,2
0.032,0.8672555002408865,0.8436091222487404,0.8434589506479733,2
